mapa terenu: lwierszy = 40, lkolumn = 40
MojObiekt->iID = 443
MojObiekt->iID = 41
MojObiekt->iID = 467
MojObiekt->iID = 334
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792845, Pt.y = 10.000000, Q.y = 10.792845, Qt.y = 10.000000, R.y = 10.792845, Rt.y = 10.000000, S.y = 10.792845, St.y = 10.000000
P.y = 10.792846, Pt.y = 10.000000, Q.y = 10.792846, Qt.y = 10.000000, R.y = 10.792846, Rt.y = 10.000000, S.y = 10.792846, St.y = 10.000000
P.y = 10.792847, Pt.y = 10.000000, Q.y = 10.792847, Qt.y = 10.000000, R.y = 10.792847, Rt.y = 10.000000, S.y = 10.792847, St.y = 10.000000
P.y = 10.792848, Pt.y = 10.000000, Q.y = 10.792848, Qt.y = 10.000000, R.y = 10.792848, Rt.y = 10.000000, S.y = 10.792848, St.y = 10.000000
P.y = 10.792849, Pt.y = 10.000000, Q.y = 10.792849, Qt.y = 10.000000, R.y = 10.792849, Rt.y = 10.000000, S.y = 10.792849, St.y = 10.000000
P.y = 10.792850, Pt.y = 10.000000, Q.y = 10.792850, Qt.y = 10.000000, R.y = 10.792850, Rt.y = 10.000000, S.y = 10.792850, St.y = 10.000000
P.y = 10.792850, Pt.y = 10.000000, Q.y = 10.792850, Qt.y = 10.000000, R.y = 10.792850, Rt.y = 10.000000, S.y = 10.792850, St.y = 10.000000
P.y = 10.792851, Pt.y = 10.000000, Q.y = 10.792851, Qt.y = 10.000000, R.y = 10.792851, Rt.y = 10.000000, S.y = 10.792851, St.y = 10.000000
P.y = 10.792852, Pt.y = 10.000000, Q.y = 10.792852, Qt.y = 10.000000, R.y = 10.792852, Rt.y = 10.000000, S.y = 10.792852, St.y = 10.000000
P.y = 10.792853, Pt.y = 10.000000, Q.y = 10.792853, Qt.y = 10.000000, R.y = 10.792853, Rt.y = 10.000000, S.y = 10.792853, St.y = 10.000000
P.y = 10.792854, Pt.y = 10.000000, Q.y = 10.792854, Qt.y = 10.000000, R.y = 10.792854, Rt.y = 10.000000, S.y = 10.792854, St.y = 10.000000
P.y = 10.792856, Pt.y = 10.000000, Q.y = 10.792856, Qt.y = 10.000000, R.y = 10.792856, Rt.y = 10.000000, S.y = 10.792856, St.y = 10.000000
P.y = 10.792856, Pt.y = 10.000000, Q.y = 10.792856, Qt.y = 10.000000, R.y = 10.792856, Rt.y = 10.000000, S.y = 10.792856, St.y = 10.000000
P.y = 10.792857, Pt.y = 10.000000, Q.y = 10.792857, Qt.y = 10.000000, R.y = 10.792857, Rt.y = 10.000000, S.y = 10.792857, St.y = 10.000000
P.y = 10.792858, Pt.y = 10.000000, Q.y = 10.792858, Qt.y = 10.000000, R.y = 10.792858, Rt.y = 10.000000, S.y = 10.792858, St.y = 10.000000
P.y = 10.792859, Pt.y = 10.000000, Q.y = 10.792859, Qt.y = 10.000000, R.y = 10.792859, Rt.y = 10.000000, S.y = 10.792859, St.y = 10.000000
P.y = 10.792860, Pt.y = 10.000000, Q.y = 10.792860, Qt.y = 10.000000, R.y = 10.792860, Rt.y = 10.000000, S.y = 10.792860, St.y = 10.000000
P.y = 10.792861, Pt.y = 10.000000, Q.y = 10.792861, Qt.y = 10.000000, R.y = 10.792861, Rt.y = 10.000000, S.y = 10.792861, St.y = 10.000000
P.y = 10.792862, Pt.y = 10.000000, Q.y = 10.792862, Qt.y = 10.000000, R.y = 10.792862, Rt.y = 10.000000, S.y = 10.792862, St.y = 10.000000
P.y = 10.792863, Pt.y = 10.000000, Q.y = 10.792863, Qt.y = 10.000000, R.y = 10.792863, Rt.y = 10.000000, S.y = 10.792863, St.y = 10.000000
P.y = 10.792864, Pt.y = 10.000000, Q.y = 10.792864, Qt.y = 10.000000, R.y = 10.792864, Rt.y = 10.000000, S.y = 10.792864, St.y = 10.000000
P.y = 10.792865, Pt.y = 10.000000, Q.y = 10.792865, Qt.y = 10.000000, R.y = 10.792865, Rt.y = 10.000000, S.y = 10.792865, St.y = 10.000000
P.y = 10.792866, Pt.y = 10.000000, Q.y = 10.792866, Qt.y = 10.000000, R.y = 10.792866, Rt.y = 10.000000, S.y = 10.792866, St.y = 10.000000
P.y = 10.792867, Pt.y = 10.000000, Q.y = 10.792867, Qt.y = 10.000000, R.y = 10.792867, Rt.y = 10.000000, S.y = 10.792867, St.y = 10.000000
P.y = 10.792868, Pt.y = 10.000000, Q.y = 10.792868, Qt.y = 10.000000, R.y = 10.792868, Rt.y = 10.000000, S.y = 10.792868, St.y = 10.000000
P.y = 10.792869, Pt.y = 10.000000, Q.y = 10.792869, Qt.y = 10.000000, R.y = 10.792869, Rt.y = 10.000000, S.y = 10.792869, St.y = 10.000000
P.y = 10.792870, Pt.y = 10.000000, Q.y = 10.792870, Qt.y = 10.000000, R.y = 10.792870, Rt.y = 10.000000, S.y = 10.792870, St.y = 10.000000
P.y = 10.792871, Pt.y = 10.000000, Q.y = 10.792871, Qt.y = 10.000000, R.y = 10.792871, Rt.y = 10.000000, S.y = 10.792871, St.y = 10.000000
P.y = 10.792871, Pt.y = 10.000000, Q.y = 10.792871, Qt.y = 10.000000, R.y = 10.792871, Rt.y = 10.000000, S.y = 10.792871, St.y = 10.000000
P.y = 10.792872, Pt.y = 10.000000, Q.y = 10.792872, Qt.y = 10.000000, R.y = 10.792872, Rt.y = 10.000000, S.y = 10.792872, St.y = 10.000000
P.y = 10.792873, Pt.y = 10.000000, Q.y = 10.792873, Qt.y = 10.000000, R.y = 10.792873, Rt.y = 10.000000, S.y = 10.792873, St.y = 10.000000
P.y = 10.792874, Pt.y = 10.000000, Q.y = 10.792874, Qt.y = 10.000000, R.y = 10.792874, Rt.y = 10.000000, S.y = 10.792874, St.y = 10.000000
P.y = 10.792875, Pt.y = 10.000000, Q.y = 10.792875, Qt.y = 10.000000, R.y = 10.792875, Rt.y = 10.000000, S.y = 10.792875, St.y = 10.000000
P.y = 10.792876, Pt.y = 10.000000, Q.y = 10.792876, Qt.y = 10.000000, R.y = 10.792876, Rt.y = 10.000000, S.y = 10.792876, St.y = 10.000000
P.y = 10.792877, Pt.y = 10.000000, Q.y = 10.792877, Qt.y = 10.000000, R.y = 10.792877, Rt.y = 10.000000, S.y = 10.792877, St.y = 10.000000
P.y = 10.792878, Pt.y = 10.000000, Q.y = 10.792878, Qt.y = 10.000000, R.y = 10.792878, Rt.y = 10.000000, S.y = 10.792878, St.y = 10.000000
P.y = 10.792879, Pt.y = 10.000000, Q.y = 10.792879, Qt.y = 10.000000, R.y = 10.792879, Rt.y = 10.000000, S.y = 10.792879, St.y = 10.000000
P.y = 10.792880, Pt.y = 10.000000, Q.y = 10.792880, Qt.y = 10.000000, R.y = 10.792880, Rt.y = 10.000000, S.y = 10.792880, St.y = 10.000000
P.y = 10.792881, Pt.y = 10.000000, Q.y = 10.792881, Qt.y = 10.000000, R.y = 10.792881, Rt.y = 10.000000, S.y = 10.792881, St.y = 10.000000
P.y = 10.792882, Pt.y = 10.000000, Q.y = 10.792882, Qt.y = 10.000000, R.y = 10.792882, Rt.y = 10.000000, S.y = 10.792882, St.y = 10.000000
P.y = 10.792883, Pt.y = 10.000000, Q.y = 10.792883, Qt.y = 10.000000, R.y = 10.792883, Rt.y = 10.000000, S.y = 10.792883, St.y = 10.000000
P.y = 10.792884, Pt.y = 10.000000, Q.y = 10.792884, Qt.y = 10.000000, R.y = 10.792884, Rt.y = 10.000000, S.y = 10.792884, St.y = 10.000000
P.y = 10.792885, Pt.y = 10.000000, Q.y = 10.792885, Qt.y = 10.000000, R.y = 10.792885, Rt.y = 10.000000, S.y = 10.792885, St.y = 10.000000
P.y = 10.792886, Pt.y = 10.000000, Q.y = 10.792886, Qt.y = 10.000000, R.y = 10.792886, Rt.y = 10.000000, S.y = 10.792886, St.y = 10.000000
P.y = 10.792887, Pt.y = 10.000000, Q.y = 10.792887, Qt.y = 10.000000, R.y = 10.792887, Rt.y = 10.000000, S.y = 10.792887, St.y = 10.000000
P.y = 10.792888, Pt.y = 10.000000, Q.y = 10.792888, Qt.y = 10.000000, R.y = 10.792888, Rt.y = 10.000000, S.y = 10.792888, St.y = 10.000000
P.y = 10.792889, Pt.y = 10.000000, Q.y = 10.792889, Qt.y = 10.000000, R.y = 10.792889, Rt.y = 10.000000, S.y = 10.792889, St.y = 10.000000
P.y = 10.792890, Pt.y = 10.000000, Q.y = 10.792890, Qt.y = 10.000000, R.y = 10.792890, Rt.y = 10.000000, S.y = 10.792890, St.y = 10.000000
P.y = 10.792891, Pt.y = 10.000000, Q.y = 10.792891, Qt.y = 10.000000, R.y = 10.792891, Rt.y = 10.000000, S.y = 10.792891, St.y = 10.000000
P.y = 10.792892, Pt.y = 10.000000, Q.y = 10.792892, Qt.y = 10.000000, R.y = 10.792892, Rt.y = 10.000000, S.y = 10.792892, St.y = 10.000000
P.y = 10.792892, Pt.y = 10.000000, Q.y = 10.792892, Qt.y = 10.000000, R.y = 10.792892, Rt.y = 10.000000, S.y = 10.792892, St.y = 10.000000
P.y = 10.792894, Pt.y = 10.000000, Q.y = 10.792894, Qt.y = 10.000000, R.y = 10.792894, Rt.y = 10.000000, S.y = 10.792894, St.y = 10.000000
P.y = 10.792896, Pt.y = 10.000000, Q.y = 10.792896, Qt.y = 10.000000, R.y = 10.792896, Rt.y = 10.000000, S.y = 10.792896, St.y = 10.000000
P.y = 10.792898, Pt.y = 10.000000, Q.y = 10.792898, Qt.y = 10.000000, R.y = 10.792898, Rt.y = 10.000000, S.y = 10.792898, St.y = 10.000000
P.y = 10.792900, Pt.y = 10.000000, Q.y = 10.792900, Qt.y = 10.000000, R.y = 10.792900, Rt.y = 10.000000, S.y = 10.792900, St.y = 10.000000
P.y = 10.792902, Pt.y = 10.000000, Q.y = 10.792902, Qt.y = 10.000000, R.y = 10.792902, Rt.y = 10.000000, S.y = 10.792902, St.y = 10.000000
P.y = 10.792904, Pt.y = 10.000000, Q.y = 10.792904, Qt.y = 10.000000, R.y = 10.792904, Rt.y = 10.000000, S.y = 10.792904, St.y = 10.000000
P.y = 10.792906, Pt.y = 10.000000, Q.y = 10.792906, Qt.y = 10.000000, R.y = 10.792906, Rt.y = 10.000000, S.y = 10.792906, St.y = 10.000000
P.y = 10.792908, Pt.y = 10.000000, Q.y = 10.792908, Qt.y = 10.000000, R.y = 10.792908, Rt.y = 10.000000, S.y = 10.792908, St.y = 10.000000
P.y = 10.792910, Pt.y = 10.000000, Q.y = 10.792910, Qt.y = 10.000000, R.y = 10.792910, Rt.y = 10.000000, S.y = 10.792910, St.y = 10.000000
P.y = 10.792912, Pt.y = 10.000000, Q.y = 10.792912, Qt.y = 10.000000, R.y = 10.792912, Rt.y = 10.000000, S.y = 10.792912, St.y = 10.000000
P.y = 10.792913, Pt.y = 10.000000, Q.y = 10.792913, Qt.y = 10.000000, R.y = 10.792913, Rt.y = 10.000000, S.y = 10.792913, St.y = 10.000000
P.y = 10.792915, Pt.y = 10.000000, Q.y = 10.792915, Qt.y = 10.000000, R.y = 10.792915, Rt.y = 10.000000, S.y = 10.792915, St.y = 10.000000
P.y = 10.792917, Pt.y = 10.000000, Q.y = 10.792917, Qt.y = 10.000000, R.y = 10.792917, Rt.y = 10.000000, S.y = 10.792917, St.y = 10.000000
P.y = 10.792919, Pt.y = 10.000000, Q.y = 10.792919, Qt.y = 10.000000, R.y = 10.792919, Rt.y = 10.000000, S.y = 10.792919, St.y = 10.000000
P.y = 10.792921, Pt.y = 10.000000, Q.y = 10.792921, Qt.y = 10.000000, R.y = 10.792921, Rt.y = 10.000000, S.y = 10.792921, St.y = 10.000000
P.y = 10.792923, Pt.y = 10.000000, Q.y = 10.792923, Qt.y = 10.000000, R.y = 10.792923, Rt.y = 10.000000, S.y = 10.792923, St.y = 10.000000
P.y = 10.792925, Pt.y = 10.000000, Q.y = 10.792925, Qt.y = 10.000000, R.y = 10.792925, Rt.y = 10.000000, S.y = 10.792925, St.y = 10.000000
P.y = 10.792927, Pt.y = 10.000000, Q.y = 10.792927, Qt.y = 10.000000, R.y = 10.792927, Rt.y = 10.000000, S.y = 10.792927, St.y = 10.000000
P.y = 10.792929, Pt.y = 10.000000, Q.y = 10.792929, Qt.y = 10.000000, R.y = 10.792929, Rt.y = 10.000000, S.y = 10.792929, St.y = 10.000000
P.y = 10.792931, Pt.y = 10.000000, Q.y = 10.792931, Qt.y = 10.000000, R.y = 10.792931, Rt.y = 10.000000, S.y = 10.792931, St.y = 10.000000
P.y = 10.792933, Pt.y = 10.000000, Q.y = 10.792933, Qt.y = 10.000000, R.y = 10.792933, Rt.y = 10.000000, S.y = 10.792933, St.y = 10.000000
P.y = 10.792934, Pt.y = 10.000000, Q.y = 10.792934, Qt.y = 10.000000, R.y = 10.792934, Rt.y = 10.000000, S.y = 10.792934, St.y = 10.000000
P.y = 10.792936, Pt.y = 10.000000, Q.y = 10.792936, Qt.y = 10.000000, R.y = 10.792936, Rt.y = 10.000000, S.y = 10.792936, St.y = 10.000000
P.y = 10.792938, Pt.y = 10.000000, Q.y = 10.792938, Qt.y = 10.000000, R.y = 10.792938, Rt.y = 10.000000, S.y = 10.792938, St.y = 10.000000
P.y = 10.792940, Pt.y = 10.000000, Q.y = 10.792940, Qt.y = 10.000000, R.y = 10.792940, Rt.y = 10.000000, S.y = 10.792940, St.y = 10.000000
P.y = 10.792942, Pt.y = 10.000000, Q.y = 10.792942, Qt.y = 10.000000, R.y = 10.792942, Rt.y = 10.000000, S.y = 10.792942, St.y = 10.000000
P.y = 10.792944, Pt.y = 10.000000, Q.y = 10.792944, Qt.y = 10.000000, R.y = 10.792944, Rt.y = 10.000000, S.y = 10.792944, St.y = 10.000000
P.y = 10.792946, Pt.y = 10.000000, Q.y = 10.792946, Qt.y = 10.000000, R.y = 10.792946, Rt.y = 10.000000, S.y = 10.792946, St.y = 10.000000
P.y = 10.792948, Pt.y = 10.000000, Q.y = 10.792948, Qt.y = 10.000000, R.y = 10.792948, Rt.y = 10.000000, S.y = 10.792948, St.y = 10.000000
P.y = 10.792950, Pt.y = 10.000000, Q.y = 10.792950, Qt.y = 10.000000, R.y = 10.792950, Rt.y = 10.000000, S.y = 10.792950, St.y = 10.000000
P.y = 10.792952, Pt.y = 10.000000, Q.y = 10.792952, Qt.y = 10.000000, R.y = 10.792952, Rt.y = 10.000000, S.y = 10.792952, St.y = 10.000000
P.y = 10.792953, Pt.y = 10.000000, Q.y = 10.792953, Qt.y = 10.000000, R.y = 10.792953, Rt.y = 10.000000, S.y = 10.792953, St.y = 10.000000
P.y = 10.792955, Pt.y = 10.000000, Q.y = 10.792955, Qt.y = 10.000000, R.y = 10.792955, Rt.y = 10.000000, S.y = 10.792955, St.y = 10.000000
P.y = 10.792957, Pt.y = 10.000000, Q.y = 10.792957, Qt.y = 10.000000, R.y = 10.792957, Rt.y = 10.000000, S.y = 10.792957, St.y = 10.000000
P.y = 10.792959, Pt.y = 10.000000, Q.y = 10.792959, Qt.y = 10.000000, R.y = 10.792959, Rt.y = 10.000000, S.y = 10.792959, St.y = 10.000000
P.y = 10.792961, Pt.y = 10.000000, Q.y = 10.792961, Qt.y = 10.000000, R.y = 10.792961, Rt.y = 10.000000, S.y = 10.792961, St.y = 10.000000
P.y = 10.792963, Pt.y = 10.000000, Q.y = 10.792963, Qt.y = 10.000000, R.y = 10.792963, Rt.y = 10.000000, S.y = 10.792963, St.y = 10.000000
P.y = 10.792965, Pt.y = 10.000000, Q.y = 10.792965, Qt.y = 10.000000, R.y = 10.792965, Rt.y = 10.000000, S.y = 10.792965, St.y = 10.000000
P.y = 10.792967, Pt.y = 10.000000, Q.y = 10.792967, Qt.y = 10.000000, R.y = 10.792967, Rt.y = 10.000000, S.y = 10.792967, St.y = 10.000000
P.y = 10.792969, Pt.y = 10.000000, Q.y = 10.792969, Qt.y = 10.000000, R.y = 10.792969, Rt.y = 10.000000, S.y = 10.792969, St.y = 10.000000
P.y = 10.792971, Pt.y = 10.000000, Q.y = 10.792971, Qt.y = 10.000000, R.y = 10.792971, Rt.y = 10.000000, S.y = 10.792971, St.y = 10.000000
P.y = 10.792973, Pt.y = 10.000000, Q.y = 10.792973, Qt.y = 10.000000, R.y = 10.792973, Rt.y = 10.000000, S.y = 10.792973, St.y = 10.000000
P.y = 10.792974, Pt.y = 10.000000, Q.y = 10.792974, Qt.y = 10.000000, R.y = 10.792974, Rt.y = 10.000000, S.y = 10.792974, St.y = 10.000000
P.y = 10.792976, Pt.y = 10.000000, Q.y = 10.792976, Qt.y = 10.000000, R.y = 10.792976, Rt.y = 10.000000, S.y = 10.792976, St.y = 10.000000
P.y = 10.792978, Pt.y = 10.000000, Q.y = 10.792978, Qt.y = 10.000000, R.y = 10.792978, Rt.y = 10.000000, S.y = 10.792978, St.y = 10.000000
P.y = 10.792980, Pt.y = 10.000000, Q.y = 10.792980, Qt.y = 10.000000, R.y = 10.792980, Rt.y = 10.000000, S.y = 10.792980, St.y = 10.000000
P.y = 10.792982, Pt.y = 10.000000, Q.y = 10.792982, Qt.y = 10.000000, R.y = 10.792982, Rt.y = 10.000000, S.y = 10.792982, St.y = 10.000000
P.y = 10.792984, Pt.y = 10.000000, Q.y = 10.792984, Qt.y = 10.000000, R.y = 10.792984, Rt.y = 10.000000, S.y = 10.792984, St.y = 10.000000
P.y = 10.792986, Pt.y = 10.000000, Q.y = 10.792986, Qt.y = 10.000000, R.y = 10.792986, Rt.y = 10.000000, S.y = 10.792986, St.y = 10.000000
P.y = 10.792988, Pt.y = 10.000000, Q.y = 10.792988, Qt.y = 10.000000, R.y = 10.792988, Rt.y = 10.000000, S.y = 10.792988, St.y = 10.000000
P.y = 10.792990, Pt.y = 10.000000, Q.y = 10.792990, Qt.y = 10.000000, R.y = 10.792990, Rt.y = 10.000000, S.y = 10.792990, St.y = 10.000000
P.y = 10.792992, Pt.y = 10.000000, Q.y = 10.792992, Qt.y = 10.000000, R.y = 10.792992, Rt.y = 10.000000, S.y = 10.792992, St.y = 10.000000
P.y = 10.792995, Pt.y = 10.000000, Q.y = 10.792995, Qt.y = 10.000000, R.y = 10.792995, Rt.y = 10.000000, S.y = 10.792995, St.y = 10.000000
P.y = 10.792997, Pt.y = 10.000000, Q.y = 10.792997, Qt.y = 10.000000, R.y = 10.792997, Rt.y = 10.000000, S.y = 10.792997, St.y = 10.000000
P.y = 10.793001, Pt.y = 10.000000, Q.y = 10.793001, Qt.y = 10.000000, R.y = 10.793001, Rt.y = 10.000000, S.y = 10.793001, St.y = 10.000000
P.y = 10.793003, Pt.y = 10.000000, Q.y = 10.793003, Qt.y = 10.000000, R.y = 10.793003, Rt.y = 10.000000, S.y = 10.793003, St.y = 10.000000
P.y = 10.793007, Pt.y = 10.000000, Q.y = 10.793007, Qt.y = 10.000000, R.y = 10.793007, Rt.y = 10.000000, S.y = 10.793007, St.y = 10.000000
P.y = 10.793009, Pt.y = 10.000000, Q.y = 10.793009, Qt.y = 10.000000, R.y = 10.793009, Rt.y = 10.000000, S.y = 10.793009, St.y = 10.000000
P.y = 10.793013, Pt.y = 10.000000, Q.y = 10.793013, Qt.y = 10.000000, R.y = 10.793013, Rt.y = 10.000000, S.y = 10.793013, St.y = 10.000000
P.y = 10.793015, Pt.y = 10.000000, Q.y = 10.793015, Qt.y = 10.000000, R.y = 10.793015, Rt.y = 10.000000, S.y = 10.793015, St.y = 10.000000
P.y = 10.793018, Pt.y = 10.000000, Q.y = 10.793018, Qt.y = 10.000000, R.y = 10.793018, Rt.y = 10.000000, S.y = 10.793018, St.y = 10.000000
P.y = 10.793020, Pt.y = 10.000000, Q.y = 10.793020, Qt.y = 10.000000, R.y = 10.793020, Rt.y = 10.000000, S.y = 10.793020, St.y = 10.000000
P.y = 10.793024, Pt.y = 10.000000, Q.y = 10.793024, Qt.y = 10.000000, R.y = 10.793024, Rt.y = 10.000000, S.y = 10.793024, St.y = 10.000000
P.y = 10.793026, Pt.y = 10.000000, Q.y = 10.793026, Qt.y = 10.000000, R.y = 10.793026, Rt.y = 10.000000, S.y = 10.793026, St.y = 10.000000
P.y = 10.793030, Pt.y = 10.000000, Q.y = 10.793030, Qt.y = 10.000000, R.y = 10.793030, Rt.y = 10.000000, S.y = 10.793030, St.y = 10.000000
P.y = 10.793032, Pt.y = 10.000000, Q.y = 10.793032, Qt.y = 10.000000, R.y = 10.793032, Rt.y = 10.000000, S.y = 10.793032, St.y = 10.000000
P.y = 10.793036, Pt.y = 10.000000, Q.y = 10.793036, Qt.y = 10.000000, R.y = 10.793036, Rt.y = 10.000000, S.y = 10.793036, St.y = 10.000000
P.y = 10.793037, Pt.y = 10.000000, Q.y = 10.793037, Qt.y = 10.000000, R.y = 10.793037, Rt.y = 10.000000, S.y = 10.793037, St.y = 10.000000
P.y = 10.793041, Pt.y = 10.000000, Q.y = 10.793041, Qt.y = 10.000000, R.y = 10.793041, Rt.y = 10.000000, S.y = 10.793041, St.y = 10.000000
P.y = 10.793043, Pt.y = 10.000000, Q.y = 10.793043, Qt.y = 10.000000, R.y = 10.793043, Rt.y = 10.000000, S.y = 10.793043, St.y = 10.000000
P.y = 10.793047, Pt.y = 10.000000, Q.y = 10.793047, Qt.y = 10.000000, R.y = 10.793047, Rt.y = 10.000000, S.y = 10.793047, St.y = 10.000000
P.y = 10.793049, Pt.y = 10.000000, Q.y = 10.793049, Qt.y = 10.000000, R.y = 10.793049, Rt.y = 10.000000, S.y = 10.793049, St.y = 10.000000
P.y = 10.793053, Pt.y = 10.000000, Q.y = 10.793053, Qt.y = 10.000000, R.y = 10.793053, Rt.y = 10.000000, S.y = 10.793053, St.y = 10.000000
P.y = 10.793055, Pt.y = 10.000000, Q.y = 10.793055, Qt.y = 10.000000, R.y = 10.793055, Rt.y = 10.000000, S.y = 10.793055, St.y = 10.000000
P.y = 10.793057, Pt.y = 10.000000, Q.y = 10.793057, Qt.y = 10.000000, R.y = 10.793057, Rt.y = 10.000000, S.y = 10.793057, St.y = 10.000000
P.y = 10.793060, Pt.y = 10.000000, Q.y = 10.793060, Qt.y = 10.000000, R.y = 10.793060, Rt.y = 10.000000, S.y = 10.793060, St.y = 10.000000
P.y = 10.793063, Pt.y = 10.000000, Q.y = 10.793063, Qt.y = 10.000000, R.y = 10.793063, Rt.y = 10.000000, S.y = 10.793063, St.y = 10.000000
P.y = 10.793066, Pt.y = 10.000000, Q.y = 10.793066, Qt.y = 10.000000, R.y = 10.793066, Rt.y = 10.000000, S.y = 10.793066, St.y = 10.000000
P.y = 10.793069, Pt.y = 10.000000, Q.y = 10.793069, Qt.y = 10.000000, R.y = 10.793069, Rt.y = 10.000000, S.y = 10.793069, St.y = 10.000000
P.y = 10.793072, Pt.y = 10.000000, Q.y = 10.793072, Qt.y = 10.000000, R.y = 10.793072, Rt.y = 10.000000, S.y = 10.793072, St.y = 10.000000
P.y = 10.793075, Pt.y = 10.000000, Q.y = 10.793075, Qt.y = 10.000000, R.y = 10.793075, Rt.y = 10.000000, S.y = 10.793075, St.y = 10.000000
P.y = 10.793077, Pt.y = 10.000000, Q.y = 10.793077, Qt.y = 10.000000, R.y = 10.793077, Rt.y = 10.000000, S.y = 10.793077, St.y = 10.000000
P.y = 10.793080, Pt.y = 10.000000, Q.y = 10.793080, Qt.y = 10.000000, R.y = 10.793080, Rt.y = 10.000000, S.y = 10.793080, St.y = 10.000000
P.y = 10.793083, Pt.y = 10.000000, Q.y = 10.793083, Qt.y = 10.000000, R.y = 10.793083, Rt.y = 10.000000, S.y = 10.793083, St.y = 10.000000
